prompt_id,category,technique,downstream_model,optimizer_model,live,orig_tokens,opt_tokens,tokens_saved,token_reduction_pct,optimizer_overhead_tokens,energy_wh_before,energy_wh_after,energy_wh_optimizer,energy_saved_wh,energy_reduction_pct,cost_usd_before,cost_usd_after,cost_saved_usd,gco2e_saved,quality_score
email_followup,short,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,27,19,8,29.63,106,0.04278564206268959,0.0426912706437479,0.002255476912706437,9.437141894168971e-05,0.221,0.0007308,0.0007276,3.1999999999999694e-06,3.77485675766738e-05,0.967
email_followup,short,agentic,gpt-4.1-mini,gpt-4o-mini,False,27,19,8,29.63,276,0.04278564206268959,0.0426912706437479,0.005180990899898887,9.437141894168971e-05,0.221,0.0007308,0.0007276,3.1999999999999694e-06,3.77485675766738e-05,0.967
email_followup,short,baseline,gpt-3.5-turbo,gpt-4o-mini,False,27,27,0,0.0,0,0.08557128412537918,0.08557128412537918,0.0,0.0,0.0,0.0006885,0.0006885,0.0,0.0,1.0
email_followup,short,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,27,20,7,25.926,0,0.08557128412537918,0.08540613414223121,0.0,0.00016514998314796914,0.193,0.0006885,0.000685,3.500000000000031e-06,6.605999325919043e-05,0.979
email_followup,short,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,27,19,8,29.63,106,0.08557128412537918,0.0853825412874958,0.002255476912706437,0.00018874283788337942,0.221,0.0006885,0.0006845,3.999999999999989e-06,7.54971351533476e-05,0.967
email_followup,short,agentic,gpt-3.5-turbo,gpt-4o-mini,False,27,19,8,29.63,276,0.08557128412537918,0.0853825412874958,0.005180990899898887,0.00018874283788337942,0.221,0.0006885,0.0006845,3.999999999999989e-06,7.54971351533476e-05,0.967
summary_req,short,baseline,gpt-4o,gpt-4o-mini,False,23,23,0,0.0,0,0.17095382541287496,0.17095382541287496,0.0,0.0,0.0,0.0045575,0.0045575,0.0,0.0,1.0
summary_req,short,rule_based,gpt-4o,gpt-4o-mini,False,23,18,5,21.739,0,0.17095382541287496,0.17071789686552075,0.0,0.00023592854735421387,0.138,0.0045575,0.004545,1.249999999999949e-05,9.437141894168277e-05,0.987
summary_req,short,llm_rewrite,gpt-4o,gpt-4o-mini,False,23,16,7,30.435,99,0.17095382541287496,0.17062352544657905,0.0019912369396697,0.0003302999662959105,0.193,0.0045575,0.00454,1.7500000000000154e-05,0.00013211998651836698,0.968
summary_req,short,agentic,gpt-4o,gpt-4o-mini,False,23,16,7,30.435,263,0.17095382541287496,0.17062352544657905,0.004860128075497135,0.0003302999662959105,0.193,0.0045575,0.00454,1.7500000000000154e-05,0.00013211998651836698,0.968
summary_req,short,baseline,gpt-4o-mini,gpt-4o-mini,False,23,23,0,0.0,0,0.034190765082574986,0.034190765082574986,0.0,0.0,0.0,0.00027345,0.00027345,0.0,0.0,1.0
summary_req,short,rule_based,gpt-4o-mini,gpt-4o-mini,False,23,18,5,21.739,0,0.034190765082574986,0.034143579373104145,0.0,4.7185709470841386e-05,0.138,0.00027345,0.0002727,7.499999999999911e-07,1.8874283788335167e-05,0.987
summary_req,short,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,23,16,7,30.435,99,0.034190765082574986,0.03412470508931581,0.0019912369396697,6.605999325917655e-05,0.193,0.00027345,0.00027239999999999995,1.0500000000000526e-06,2.642399730366958e-05,0.968
summary_req,short,agentic,gpt-4o-mini,gpt-4o-mini,False,23,16,7,30.435,263,0.034190765082574986,0.03412470508931581,0.004860128075497135,6.605999325917655e-05,0.193,0.00027345,0.00027239999999999995,1.0500000000000526e-06,2.642399730366958e-05,0.968
summary_req,short,baseline,gpt-4.1-mini,gpt-4o-mini,False,23,23,0,0.0,0,0.04273845635321874,0.04273845635321874,0.0,0.0,0.0,0.0007292,0.0007292,0.0,0.0,1.0
summary_req,short,rule_based,gpt-4.1-mini,gpt-4o-mini,False,23,18,5,21.739,0,0.04273845635321874,0.04267947421638019,0.0,5.898213683855347e-05,0.138,0.0007292,0.0007272,2.0000000000000486e-06,2.3592854735420693e-05,0.987
summary_req,short,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,23,16,7,30.435,99,0.04273845635321874,0.04265588136164476,0.0019912369396697,8.257499157397763e-05,0.193,0.0007292,0.0007264,2.800000000000068e-06,3.3029996629591746e-05,0.968
summary_req,short,agentic,gpt-4.1-mini,gpt-4o-mini,False,23,16,7,30.435,263,0.04273845635321874,0.04265588136164476,0.004860128075497135,8.257499157397763e-05,0.193,0.0007292,0.0007264,2.800000000000068e-06,3.3029996629591746e-05,0.968
summary_req,short,baseline,gpt-3.5-turbo,gpt-4o-mini,False,23,23,0,0.0,0,0.08547691270643748,0.08547691270643748,0.0,0.0,0.0,0.0006865,0.0006865,0.0,0.0,1.0
summary_req,short,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,23,18,5,21.739,0,0.08547691270643748,0.08535894843276037,0.0,0.00011796427367710693,0.138,0.0006865,0.000684,2.5000000000000066e-06,4.7185709470841386e-05,0.987
summary_req,short,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,23,16,7,30.435,99,0.08547691270643748,0.08531176272328952,0.0019912369396697,0.00016514998314795526,0.193,0.0006865,0.000683,3.500000000000031e-06,6.605999325918349e-05,0.968
summary_req,short,agentic,gpt-3.5-turbo,gpt-4o-mini,False,23,16,7,30.435,263,0.08547691270643748,0.08531176272328952,0.004860128075497135,0.00016514998314795526,0.193,0.0006865,0.000683,3.500000000000031e-06,6.605999325918349e-05,0.968
translate,short,baseline,gpt-4o,gpt-4o-mini,False,28,28,0,0.0,0,0.1711897539602292,0.1711897539602292,0.0,0.0,0.0,0.00457,0.00457,0.0,0.0,1.0
translate,short,rule_based,gpt-4o,gpt-4o-mini,False,28,24,4,14.286,0,0.1711897539602292,0.1710010111223458,0.0,0.0001887428378833933,0.11,0.00457,0.00456,1.000000000000046e-05,7.549713515336842e-05,0.993
translate,short,llm_rewrite,gpt-4o,gpt-4o-mini,False,28,20,8,28.571,108,0.1711897539602292,0.17081226828446242,0.0023404111897539605,0.0003774856757667866,0.221,0.00457,0.00455,2.0000000000000052e-05,0.00015099427030672297,0.979
translate,short,agentic,gpt-4o,gpt-4o-mini,False,28,20,8,28.571,280,0.1711897539602292,0.17081226828446242,0.005284799460734749,0.0003774856757667866,0.221,0.00457,0.00455,2.0000000000000052e-05,0.00015099427030672297,0.979
translate,short,baseline,gpt-4o-mini,gpt-4o-mini,False,28,28,0,0.0,0,0.034237950792045835,0.034237950792045835,0.0,0.0,0.0,0.0002742,0.0002742,0.0,0.0,1.0
translate,short,rule_based,gpt-4o-mini,gpt-4o-mini,False,28,24,4,14.286,0,0.034237950792045835,0.03420020222446916,0.0,3.774856757667727e-05,0.11,0.0002742,0.00027360000000000004,5.999999999999604e-07,1.5099427030670562e-05,0.993
translate,short,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,28,20,8,28.571,108,0.034237950792045835,0.03416245365689248,0.0023404111897539605,7.549713515335454e-05,0.221,0.0002742,0.000273,1.199999999999975e-06,3.019885406134286e-05,0.979
translate,short,agentic,gpt-4o-mini,gpt-4o-mini,False,28,20,8,28.571,280,0.034237950792045835,0.03416245365689248,0.005284799460734749,7.549713515335454e-05,0.221,0.0002742,0.000273,1.199999999999975e-06,3.019885406134286e-05,0.979
translate,short,baseline,gpt-4.1-mini,gpt-4o-mini,False,28,28,0,0.0,0,0.0427974384900573,0.0427974384900573,0.0,0.0,0.0,0.0007312,0.0007312,0.0,0.0,1.0
translate,short,rule_based,gpt-4.1-mini,gpt-4o-mini,False,28,24,4,14.286,0,0.0427974384900573,0.04275025278058645,0.0,4.7185709470848325e-05,0.11,0.0007312,0.0007296000000000001,1.5999999999999305e-06,1.8874283788342106e-05,0.993
translate,short,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,28,20,8,28.571,108,0.0427974384900573,0.042703067071115604,0.0023404111897539605,9.437141894169665e-05,0.221,0.0007312,0.000728,3.1999999999999694e-06,3.774856757668074e-05,0.979
translate,short,agentic,gpt-4.1-mini,gpt-4o-mini,False,28,20,8,28.571,280,0.0427974384900573,0.042703067071115604,0.005284799460734749,9.437141894169665e-05,0.221,0.0007312,0.000728,3.1999999999999694e-06,3.774856757668074e-05,0.979
translate,short,baseline,gpt-3.5-turbo,gpt-4o-mini,False,28,28,0,0.0,0,0.0855948769801146,0.0855948769801146,0.0,0.0,0.0,0.000689,0.000689,0.0,0.0,1.0
translate,short,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,28,24,4,14.286,0,0.0855948769801146,0.0855005055611729,0.0,9.437141894169665e-05,0.11,0.000689,0.000687,2.0000000000000486e-06,3.774856757668421e-05,0.993
translate,short,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,28,20,8,28.571,108,0.0855948769801146,0.08540613414223121,0.0023404111897539605,0.0001887428378833933,0.221,0.000689,0.000685,4.000000000000097e-06,7.549713515336148e-05,0.979
translate,short,agentic,gpt-3.5-turbo,gpt-4o-mini,False,28,20,8,28.571,280,0.0855948769801146,0.08540613414223121,0.005284799460734749,0.0001887428378833933,0.221,0.000689,0.000685,4.000000000000097e-06,7.549713515336148e-05,0.979
regex_help,short,baseline,gpt-4o,gpt-4o-mini,False,26,26,0,0.0,0,0.1710953825412875,0.1710953825412875,0.0,0.0,0.0,0.004565,0.004565,0.0,0.0,1.0
regex_help,short,rule_based,gpt-4o,gpt-4o-mini,False,26,21,5,19.231,0,0.1710953825412875,0.17085945399393326,0.0,0.00023592854735424162,0.138,0.004565,0.0045525,1.249999999999949e-05,9.437141894169665e-05,0.99
regex_help,short,llm_rewrite,gpt-4o,gpt-4o-mini,False,26,15,11,42.308,101,0.1710953825412875,0.1705763397371082,0.001944051230198854,0.0005190428041793038,0.303,0.004565,0.0045375,2.7499999999999747e-05,0.00020761712167170765,0.947
regex_help,short,agentic,gpt-4o,gpt-4o-mini,False,26,15,11,42.308,267,0.1710953825412875,0.1705763397371082,0.0048318166498146275,0.0005190428041793038,0.303,0.004565,0.0045375,2.7499999999999747e-05,0.00020761712167170765,0.947
regex_help,short,baseline,gpt-4o-mini,gpt-4o-mini,False,26,26,0,0.0,0,0.03421907650825749,0.03421907650825749,0.0,0.0,0.0,0.0002739,0.0002739,0.0,0.0,1.0
regex_help,short,rule_based,gpt-4o-mini,gpt-4o-mini,False,26,21,5,19.231,0,0.03421907650825749,0.03417189079878665,0.0,4.7185709470841386e-05,0.138,0.0002739,0.00027315,7.499999999999911e-07,1.88742837883369e-05,0.99
regex_help,short,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,26,15,11,42.308,101,0.03421907650825749,0.03411526794742164,0.001944051230198854,0.00010380856083585382,0.303,0.0002739,0.00027225,1.650000000000013e-06,4.152342433434188e-05,0.947
regex_help,short,agentic,gpt-4o-mini,gpt-4o-mini,False,26,15,11,42.308,267,0.03421907650825749,0.03411526794742164,0.0048318166498146275,0.00010380856083585382,0.303,0.0002739,0.00027225,1.650000000000013e-06,4.152342433434188e-05,0.947
